CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
8.625,0.0988,44.5934,2.378,3.5676,0.0701,2.5004,69.8724
8.625,0.1126,43.9501,2.1749,2.9446,0.0577,2.4849,70.6303
8.6719,0.1215,43.0617,2.0543,2.6152,0.0527,2.4897,71.7314
8.6719,0.1283,40.4301,1.8261,2.0186,0.0582,2.5051,72.8326
8.7031,0.1265,39.8296,1.6275,1.6714,0.0704,2.5128,74.1752
8.625,0.1281,40.8926,1.6391,1.8808,0.0798,2.4995,75.6902
8.6016,0.1295,43.1804,1.6448,1.9838,0.0802,2.4671,77.2052
8.5781,0.134,47.7938,1.6505,2.0868,0.0728,2.4303,78.5011
8.625,0.1427,51.9951,1.5273,1.8729,0.0635,2.4047,79.6068
8.5781,0.158,54.2399,1.2621,1.236,0.058,2.3949,80.7124
8.625,0.1692,55.3532,1.1086,0.9282,0.0573,2.3964,81.0216
8.6719,0.1788,57.2808,1.1246,1.0042,0.0599,2.402,81.3307
8.7031,0.1821,56.5345,1.1963,1.2385,0.0629,2.4066,81.4362
8.7031,0.1835,52.06,1.2329,1.291,0.0635,2.4091,81.5418
8.7031,0.1803,50.5885,1.2294,1.2374,0.0602,2.411,81.1072
8.7031,0.1718,47.998,1.2197,1.1848,0.0545,2.4165,79.9835
8.6719,0.1609,42.1541,1.2305,1.1881,0.051,2.4302,78.8599
8.6719,0.1476,39.4153,1.2413,1.1914,0.0531,2.452,77.8608
8.6719,0.1371,36.6612,1.2944,1.3217,0.0592,2.4761,77.0557
8.6719,0.1299,33.8434,1.3885,1.5515,0.064,2.4945,76.2505
8.6719,0.124,35.7343,1.4463,1.6297,0.0642,2.5046,75.5487
8.6719,0.1194,40.262,1.4929,1.7775,0.0607,2.5085,75.0443
8.6719,0.1183,43.7552,1.5593,1.9692,0.0569,2.5112,74.5399
8.6484,0.1265,41.2518,1.617,2.1759,0.0552,2.5152,74.1174
8.625,0.1384,36.9201,1.6386,2.2478,0.0559,2.5192,73.8899
8.625,0.1532,33.8086,1.5137,1.9667,0.0598,2.5218,73.6625
8.625,0.1657,31.6839,1.45,1.768,0.0664,2.5201,73.4337
8.625,0.172,29.6497,1.3863,1.5694,0.0726,2.5101,73.201
8.625,0.1719,28.4778,1.1869,1.1156,0.074,2.489,72.9684
8.5781,0.1671,25.5924,1.0101,0.7937,0.0687,2.4609,72.7009
8.6016,0.1628,24.4447,0.9823,0.7201,0.0586,2.4358,72.4971
8.625,0.1517,24.6477,1.0365,0.8755,0.0492,2.4243,72.2934
8.625,0.1435,25.7796,1.1709,1.1493,0.0438,2.4298,71.886
8.625,0.1354,25.692,1.3013,1.3207,0.0416,2.4467,71.7036
8.625,0.1277,26.5239,1.4398,1.5374,0.0401,2.4677,71.5212
8.625,0.1203,28.3313,1.5247,1.709,0.0392,2.4895,71.3955
8.625,0.1139,27.6167,1.6095,1.8806,0.041,2.5114,71.3326
8.625,0.1099,27.3927,1.7447,2.2136,0.0465,2.5316,71.2698
8.625,0.1091,27.9017,1.8873,2.5193,0.0543,2.5459,71.1753
8.6719,0.109,27.9116,1.9104,2.5647,0.0626,2.5504,71.2632
8.625,0.1174,26.1085,1.9528,2.3467,0.0685,2.5426,71.3511
8.625,0.124,25.827,1.8645,1.716,0.069,2.5246,71.527
8.6016,0.133,26.1256,1.83,1.4983,0.0642,2.5042,71.616
8.625,0.1343,27.5215,2.0242,1.8284,0.0559,2.491,71.705
8.625,0.136,33.4479,2.2572,2.3193,0.0485,2.4925,71.9191
8.625,0.1322,55.0615,2.4411,2.7798,0.048,2.5127,72.0262
8.625,0.1283,76.6751,2.6251,3.2403,0.0475,2.5328,72.1333
8.625,0.1205,89.3922,2.8642,3.964,0.0533,2.5534,72.3459
8.625,0.113,90.5904,2.9114,4.014,0.0596,2.5644,72.2962
8.625,0.1124,92.7838,2.9115,3.7019,0.0635,2.5653,72.2465
8.5781,0.1155,93.4154,2.752,3.0549,0.0631,2.56,72.1478
8.5781,0.1251,91.3335,2.7059,3.0109,0.0589,2.5543,72.0984
8.5781,0.1384,83.6407,2.8525,3.3893,0.0541,2.554,72.0491
8.6016,0.1474,68.8971,2.9554,3.7086,0.0519,2.561,71.6258
8.625,0.1545,54.908,2.9371,3.6388,0.0534,2.5724,71.4072
8.625,0.1566,47.5937,2.9188,3.569,0.0574,2.5843,71.1887
8.6719,0.1527,41.9086,2.8823,3.4293,0.061,2.5924,70.7516
8.6719,0.1512,40.4902,2.8684,3.3988,0.0621,2.5955,70.6506
8.625,0.1532,41.092,2.85,3.38,0.0604,2.5954,70.5495
8.625,0.1526,41.508,2.8085,3.2994,0.0578,2.5959,70.3701
8.6719,0.1476,42.7479,2.752,3.208,0.0561,2.5991,70.2805
8.6719,0.1416,41.7423,2.7374,3.193,0.0557,2.6044,70.1908
8.6719,0.1302,39.4637,2.7228,3.178,0.0567,2.61,70.4538
8.6719,0.1154,37.9514,2.6766,3.1185,0.0581,2.6148,70.6203
8.6719,0.1016,39.0348,2.6658,3.0695,0.0589,2.6184,70.7868
8.6719,0.0928,38.7331,2.6576,3.0999,0.0594,2.6215,71.1199
8.6719,0.0894,38.488,2.6364,3.1069,0.0604,2.6244,71.5341
8.6719,0.0896,39.4652,2.6283,3.1209,0.0628,2.6275,71.9484
8.6719,0.0914,42.9784,2.6083,3.1169,0.066,2.6298,72.889
8.6719,0.0942,42.2699,2.5782,3.0354,0.0692,2.6297,73.3593
8.6719,0.0993,41.2735,2.548,2.9539,0.0733,2.6272,73.8297
8.6719,0.1071,42.0739,2.4598,2.8227,0.0797,2.6216,75.085
8.6719,0.1163,40.699,2.292,2.4305,0.0871,2.6118,75.7603
8.625,0.1282,39.4593,2.0998,1.9658,0.0906,2.5948,76.4356
8.625,0.1366,38.1008,2.0521,1.8438,0.0879,2.5687,77.7862
8.6719,0.1422,35.7209,2.0631,1.8712,0.0823,2.5361,78.8477
8.6719,0.1547,33.4788,2.0292,1.8493,0.0776,2.4997,79.7964
8.625,0.1637,33.7652,1.9952,1.8275,0.0742,2.4636,80.2708
8.625,0.1697,31.8028,1.8442,1.5687,0.0689,2.4325,80.7452
8.625,0.1702,30.8798,1.7817,1.5396,0.0613,2.4152,81.0509
8.625,0.1657,31.0614,1.7948,1.6903,0.0546,2.4186,81.042
8.6719,0.1556,30.9821,1.9191,2.083,0.0513,2.4404,81.0331
8.6719,0.1475,31.1065,1.9046,2.0764,0.051,2.4711,80.4754
8.6719,0.1386,30.6006,1.7782,1.7819,0.0508,2.4997,79.5861
8.6719,0.1288,28.6551,1.8307,1.8809,0.0503,2.5227,78.6969
8.6719,0.1187,27.8022,1.8831,1.98,0.051,2.54,78.0854
8.6719,0.1096,27.2925,2.0252,2.3987,0.0534,2.5525,77.474
8.6719,0.1026,27.9978,2.0295,2.2766,0.0557,2.5589,76.0049
8.6719,0.0985,28.8727,2.0295,2.1732,0.0554,2.5591,74.5358
8.625,0.0998,30.4674,2.0708,2.2564,0.0522,2.5568,73.3221
8.625,0.0969,30.8559,2.2311,2.6559,0.0496,2.5584,72.3372
8.6719,0.0976,31.0525,2.3113,2.9219,0.0506,2.5665,71.3523
8.6719,0.0977,31.4741,2.3916,3.188,0.0559,2.5799,70.8156
8.7031,0.0948,31.9736,2.4951,3.4633,0.0634,2.5927,70.7906
8.7031,0.0948,34.3353,2.6044,3.9947,0.07,2.5989,70.7655
8.6719,0.0928,34.0958,2.5712,4.1202,0.0738,2.5957,70.7154
8.6719,0.0914,32.9505,2.3237,3.2552,0.0746,2.5831,70.8856
8.625,0.0943,31.1101,2.1669,2.5362,0.0732,2.5634,71.346
8.625,0.0965,31.7459,2.1469,2.5685,0.0705,2.5408,71.8063
8.625,0.1015,32.9137,2.0986,2.6138,0.0666,2.519,72.1901
8.625,0.1089,33.1875,2.0274,2.497,0.0625,2.5017,72.3204
8.625,0.1178,31.7665,1.9319,2.3219,0.0593,2.4902,72.4507
8.6719,0.1235,30.2202,1.7751,2.0636,0.0574,2.4832,72.7113
8.625,0.1366,30.3104,1.626,1.7728,0.0552,2.4776,72.8795
8.5781,0.141,30.8835,1.5419,1.5839,0.0519,2.4731,72.8649
8.5781,0.1399,30.8063,1.4285,1.367,0.0486,2.4732,72.8502
8.625,0.1407,31.8463,1.316,1.2338,0.0466,2.4793,72.7901
8.625,0.1419,33.3461,1.324,1.3159,0.0458,2.4893,72.6173
8.625,0.1432,33.9288,1.3013,1.2861,0.0454,2.4993,72.5309
8.625,0.1433,34.0456,1.2796,1.2569,0.0458,2.5083,72.4445
8.6719,0.1384,32.5007,1.2785,1.2801,0.0485,2.5178,72.3134
8.6719,0.1347,34.0609,1.3052,1.3302,0.0532,2.5266,72.3149
8.6719,0.1295,35.451,1.3441,1.4314,0.0581,2.5315,72.3164
8.625,0.1266,39.277,1.3705,1.5231,0.0614,2.5297,72.3242
8.625,0.1215,41.972,1.4313,1.6327,0.0632,2.5218,72.3589
8.625,0.1193,47.0721,1.4387,1.5997,0.0647,2.5101,72.3937
8.625,0.1205,51.5515,1.4275,1.547,0.0666,2.4959,72.4029
8.625,0.124,53.4054,1.4214,1.4799,0.0673,2.4791,72.4121
8.625,0.1289,52.0603,1.3942,1.3699,0.0645,2.4602,72.3326
8.6016,0.1381,50.6047,1.3481,1.2445,0.0574,2.4421,72.2531
8.5781,0.1449,49.6573,1.3089,1.1511,0.048,2.4304,72.1677
8.5781,0.1473,48.7619,1.2676,1.0972,0.0406,2.4286,72.0267
8.625,0.1482,47.0628,1.2548,0.995,0.0391,2.4397,71.8857
8.625,0.144,43.9124,1.3368,1.1063,0.0439,2.4606,71.7637
8.625,0.1377,43.4447,1.4584,1.4198,0.0523,2.4844,71.8931
8.6719,0.13,42.7709,1.6038,1.7154,0.0599,2.5033,72.0224
8.6719,0.1283,43.2426,1.693,1.8342,0.0636,2.514,72.2812
8.6719,0.1286,44.2913,1.7423,1.9049,0.0625,2.518,72.5401
8.6719,0.1294,45.2197,1.7904,2.0105,0.0577,2.5195,73.1796
8.6719,0.1294,49.0477,1.925,2.3231,0.0518,2.522,73.8195
8.6719,0.1274,54.562,1.9488,2.4195,0.0476,2.5282,74.4593
8.6719,0.124,54.8901,1.9518,2.4702,0.0467,2.5377,75.2856
8.6719,0.1211,54.8149,1.9066,2.3898,0.0495,2.549,75.7035
8.6719,0.1212,52.2027,1.817,2.1387,0.057,2.5602,76.1214
8.6719,0.1254,50.7956,1.6826,1.8505,0.0691,2.5684,76.9572
8.6719,0.132,48.618,1.4059,1.3227,0.0828,2.5659,77.8666
8.6719,0.1399,46.6476,1.1842,0.9843,0.09,2.5438,78.7839
8.6719,0.1484,44.8586,1.0882,0.8795,0.086,2.5048,79.7011
8.6484,0.1605,43.5911,1.0299,0.8306,0.0738,2.4631,80.4047
8.6719,0.1667,43.839,0.9885,0.8479,0.0595,2.4303,81.0722
8.6719,0.1743,41.8768,0.9783,0.9173,0.048,2.4128,81.4059
8.6719,0.1787,42.5067,0.9766,0.9883,0.0424,2.412,81.7397
8.6719,0.1792,45.389,0.9799,1.0367,0.0438,2.4247,82.4873
8.6719,0.18,44.9959,0.9452,1.0145,0.0513,2.4432,83.2541
8.625,0.1773,46.6509,0.8988,0.9348,0.0605,2.4582,84.0208
8.625,0.1753,45.8616,0.8614,0.8716,0.0679,2.4638,84.4513
8.625,0.1745,44.1559,0.8174,0.7991,0.0719,2.4586,84.7754
8.5781,0.1782,41.7891,0.7464,0.6936,0.0724,2.4433,84.9374
8.625,0.1777,39.8685,0.6693,0.627,0.0701,2.4204,85.0994
8.625,0.1826,40.6238,0.6161,0.5897,0.0648,2.395,85.2655
8.625,0.1897,38.8744,0.5873,0.5665,0.0574,2.3736,85.3676
8.5781,0.2016,36.7893,0.5582,0.5362,0.0493,2.3596,85.4697
8.5469,0.2057,35.0793,0.5538,0.5396,0.0432,2.3535,85.2247
8.5469,0.2057,34.3368,0.552,0.5455,0.0419,2.3554,84.8038
8.5469,0.2033,34.0903,0.5489,0.5393,0.0459,2.3631,84.3828
8.5469,0.2011,32.3284,0.5529,0.5419,0.0526,2.3712,84.1171
8.5469,0.2005,34.4451,0.5555,0.5443,0.0578,2.3743,83.8513
8.5781,0.1989,33.1681,0.5497,0.5354,0.0588,2.3705,83.2508
8.6016,0.1956,29.8291,0.5505,0.5291,0.0557,2.3629,82.6503
8.5781,0.1965,29.3044,0.5531,0.5193,0.0496,2.3554,81.9535
8.5781,0.1918,29.9161,0.5553,0.5033,0.0421,2.3519,81.1832
8.6016,0.182,29.8985,0.5687,0.5152,0.0359,2.3543,80.4129
8.5781,0.1771,28.7307,0.5871,0.5606,0.0337,2.3631,79.594
8.625,0.1647,30.2639,0.6419,0.6693,0.037,2.3783,79.1622
8.625,0.1548,32.3368,0.6964,0.7348,0.0439,2.3955,78.7303
8.625,0.148,34.9538,0.7104,0.7202,0.0501,2.4088,77.8666
8.5781,0.1411,39.7816,0.7242,0.7103,0.0526,2.4156,77.1417
8.5781,0.1388,44.2288,0.737,0.7114,0.0514,2.4188,76.5724
8.6016,0.1392,45.7569,0.7631,0.7314,0.0481,2.4229,76.0031
8.625,0.1482,48.7418,0.7979,0.778,0.0446,2.4293,75.5389
8.625,0.1604,48.4656,0.8407,0.871,0.042,2.4384,75.2179
8.625,0.1725,46.0162,0.8933,1.0155,0.0412,2.4503,74.8969
8.625,0.1806,42.1024,0.9389,1.1215,0.0425,2.4649,74.6902
8.6016,0.1857,38.4341,0.9561,1.1578,0.0469,2.4805,74.6857
8.5781,0.1827,34.8129,0.9462,1.1275,0.0533,2.4905,74.715
8.5781,0.1768,34.9473,0.9006,0.9896,0.0591,2.4891,74.8139
8.5781,0.1707,35.9003,0.8715,0.8985,0.0616,2.4755,74.9128
8.6484,0.16,36.1404,0.8513,0.8421,0.0594,2.4542,75.1017
8.5469,0.1627,37.8696,0.839,0.8556,0.0541,2.4358,75.5227
8.6016,0.158,39.1237,0.8354,0.8975,0.049,2.4272,75.9436
8.5781,0.1616,38.6794,0.8136,0.8571,0.0466,2.4282,76.3739
8.625,0.1612,38.0297,0.7592,0.7396,0.0478,2.4358,76.8354
8.625,0.1655,39.3152,0.7631,0.811,0.0517,2.4447,77.2968
8.6016,0.1705,39.1513,0.8177,0.9729,0.0562,2.4479,78.2577
8.5781,0.1793,42.6589,0.8213,0.9791,0.059,2.439,78.7513
8.5781,0.1849,49.1654,0.7251,0.8251,0.0586,2.4181,79.2425
8.5781,0.1887,56.4481,0.6379,0.6408,0.0558,2.3896,79.7186
8.5781,0.1895,61.015,0.5918,0.5779,0.0518,2.3639,80.1947
8.625,0.1846,59.6659,0.5494,0.5006,0.0471,2.3492,80.6211
8.5781,0.1816,55.9902,0.5333,0.463,0.0419,2.3507,80.5279
8.625,0.1781,50.4813,0.5598,0.4755,0.0374,2.3707,80.4348
8.6719,0.1704,46.1919,0.6148,0.5538,0.0377,2.4049,80.3242
8.6719,0.1631,43.6397,0.6878,0.6959,0.0447,2.4426,79.7889
8.6719,0.1529,40.7634,0.8581,1.0745,0.0545,2.4692,79.2536
8.6719,0.1429,34.911,1.0201,1.4835,0.0622,2.4758,78.4271
8.625,0.141,33.0383,0.9739,1.2683,0.0662,2.4665,78.1379
8.6484,0.1417,31.7002,0.9243,1.073,0.0665,2.4486,77.8487
8.6719,0.153,30.3518,0.8709,0.877,0.0629,2.4271,77.7484
8.625,0.1692,28.483,0.8515,0.823,0.0549,2.4064,77.6593
8.6016,0.1818,27.9451,0.7518,0.6591,0.0459,2.3922,77.5703
8.5781,0.1844,28.9275,0.724,0.6212,0.0405,2.3894,77.6321
8.5625,0.183,28.8884,0.6996,0.618,0.0406,2.3969,77.7115
8.5781,0.1754,29.9354,0.7086,0.6474,0.044,2.408,77.7909
8.6016,0.1686,30.516,0.7474,0.6708,0.047,2.4164,77.6107
8.5781,0.1676,29.6618,0.8362,0.8385,0.0483,2.4211,77.3837
8.6484,0.1654,30.974,0.8664,0.887,0.0484,2.4254,76.8512
8.6719,0.1665,33.2869,0.9487,1.0523,0.0482,2.432,76.5259
8.6719,0.1674,36.6731,0.9773,1.132,0.0487,2.4434,76.2007
8.6719,0.169,43.1537,0.9741,1.0897,0.0504,2.4583,76.0992
8.6484,0.1751,50.885,0.9191,0.9289,0.0546,2.4743,76.0718
8.5781,0.182,56.2968,0.8333,0.7396,0.0602,2.4863,76.0445
8.6016,0.1844,58.8905,0.8941,0.856,0.0644,2.4877,76.2491
8.625,0.1797,56.6624,0.9912,1.0252,0.0647,2.4781,76.5515
8.5781,0.1776,55.5812,1.0248,1.0794,0.0617,2.4641,76.854
8.625,0.1652,55.5888,1.0906,1.258,0.0581,2.454,77.2281
8.6719,0.1601,55.6082,1.0743,1.2603,0.0549,2.4507,77.6399
8.6719,0.1565,55.0411,0.9151,0.8557,0.0504,2.4515,78.2134
8.6719,0.1538,57.1343,0.8985,0.8066,0.0444,2.455,78.2135
8.6484,0.1549,56.3152,0.9277,0.9075,0.0387,2.4629,78.2136
8.625,0.154,55.713,0.9598,1.0108,0.0377,2.4761,78.1353
8.625,0.1544,53.4997,0.9854,1.039,0.0425,2.4909,77.9951
8.625,0.1559,51.3717,0.9485,0.9528,0.05,2.5,77.855
8.625,0.1578,52.0918,0.9487,0.9379,0.0557,2.4997,77.7785
8.625,0.159,57.3375,0.9679,0.984,0.0571,2.4929,77.7628
8.6719,0.1557,57.3818,0.9974,1.048,0.055,2.4858,77.7472
8.6719,0.1547,51.9528,0.9943,1.0114,0.0534,2.4825,77.7727
8.6484,0.1566,46.1301,0.9872,0.9318,0.0546,2.4826,77.8459
8.625,0.1556,41.4295,1.0967,1.0428,0.0578,2.4819,77.9109
8.625,0.1542,37.8002,1.1356,1.0704,0.0596,2.4779,77.7882
8.625,0.152,36.1403,1.2594,1.2027,0.0596,2.4736,77.6654
8.625,0.15,33.5754,1.3204,1.3503,0.0604,2.4747,77.4528
8.6719,0.1452,35.7975,1.4576,1.4838,0.0649,2.4838,77.0856
8.6719,0.1409,38.2434,1.4976,1.4874,0.071,2.4962,76.7183
8.7031,0.1359,38.503,1.6106,1.5634,0.0734,2.5056,76.3482
8.75,0.1238,37.498,1.7076,1.6877,0.069,2.5096,75.972
8.75,0.1098,37.0216,1.9649,2.17,0.0588,2.5128,75.5957
8.7031,0.0974,37.446,2.0231,2.3673,0.0474,2.521,75.2037
8.6875,0.0878,38.2735,2.1227,2.6531,0.0396,2.5386,74.7689
8.6719,0.0833,39.8527,2.2029,2.8802,0.0391,2.5648,73.8454
8.6875,0.0835,41.9641,2.2214,2.9089,0.0464,2.5958,73.1684
8.7031,0.0898,44.4205,2.24,2.9377,0.0578,2.6252,72.4915
8.6875,0.0995,46.0879,2.2774,3.0403,0.0679,2.6455,71.8338
8.7031,0.1055,46.1695,2.3,3.1448,0.0733,2.6535,71.2666
8.7031,0.1132,45.206,2.3027,3.1271,0.0744,2.6499,70.6993
8.7031,0.1204,43.1373,2.2917,3.1183,0.0747,2.6395,70.2926
8.7031,0.127,38.6215,2.2806,3.1095,0.0765,2.6254,71.6794
8.7031,0.1342,33.6801,2.2088,2.9346,0.079,2.6072,72.4264
8.7031,0.1425,30.6195,2.083,2.6668,0.0804,2.5872,73.7942
8.6719,0.1529,28.17,2.0125,2.5087,0.0805,2.5671,75.1621
8.7031,0.1576,29.2377,1.9619,2.3811,0.0801,2.549,76.5211
8.7031,0.1622,28.8577,1.8974,2.2533,0.0791,2.5293,78.6908
8.7031,0.1702,29.7969,1.8329,2.1255,0.0766,2.5065,79.7757
8.625,0.1735,31.952,1.7356,1.9649,0.0716,2.4804,80.1048
8.625,0.1775,34.0247,1.6755,1.9115,0.0653,2.4569,80.4212
8.625,0.1817,37.1104,1.6192,1.8708,0.0595,2.4409,80.7375
8.625,0.1816,38.974,1.5684,1.8298,0.0561,2.4343,79.6718
8.6719,0.1824,40.242,1.5177,1.7888,0.0547,2.4324,79.1106
8.625,0.188,41.8627,1.3923,1.613,0.0546,2.4301,78.5849
8.6016,0.1846,43.0256,1.23,1.3133,0.0549,2.4255,78.0636
8.625,0.1841,46.4943,1.0967,0.9953,0.0552,2.4209,77.5424
8.625,0.183,47.8286,1.0495,0.9273,0.0556,2.418,77.0259
8.6719,0.1776,46.7455,1.0023,0.8593,0.0567,2.4172,76.7906
8.6719,0.174,45.0418,0.9406,0.7907,0.0583,2.4164,76.7052
8.625,0.1725,43.4383,0.8997,0.8134,0.0591,2.4125,76.6594
8.5625,0.1709,41.0064,0.9098,0.9102,0.0574,2.4046,76.6136
8.5469,0.1683,39.4737,0.9128,0.9732,0.0543,2.3973,76.6294
8.5625,0.1616,36.6335,0.8842,0.934,0.0506,2.397,76.6451
8.625,0.1541,38.0837,0.8555,0.8948,0.0471,2.4087,76.8671
8.6719,0.1483,39.1394,0.7642,0.7085,0.0459,2.4335,77.1793
8.625,0.1551,42.5593,0.7406,0.6551,0.0491,2.467,77.7502
8.5781,0.1596,44.726,0.7396,0.6654,0.0563,2.4953,77.9795
8.5781,0.1659,46.5145,0.7418,0.6826,0.0643,2.5068,78.2089
8.625,0.1692,46.2107,0.7439,0.6997,0.0689,2.4966,78.2901
8.6016,0.1766,44.3539,0.7463,0.7283,0.0693,2.4729,78.2724
8.5781,0.1779,42.0338,0.7451,0.7386,0.0668,2.4473,78.0512
8.625,0.1719,41.9608,0.7358,0.7281,0.0621,2.426,77.6967
8.625,0.1651,45.1795,0.7264,0.7114,0.0557,2.4124,77.3422
8.625,0.1583,45.6461,0.7145,0.6795,0.049,2.4092,77.0912
8.625,0.1553,46.1319,0.7025,0.6476,0.0441,2.4172,76.9421
8.6016,0.1565,48.0752,0.687,0.6221,0.0425,2.4355,76.7307
8.625,0.1605,49.4938,0.7281,0.6773,0.0454,2.4624,76.7718
8.6719,0.1636,51.0576,0.7759,0.8058,0.0533,2.4904,76.8129
8.6719,0.171,50.9503,0.8235,0.9354,0.0643,2.5092,76.8912
8.6719,0.18,47.4621,0.8712,1.065,0.0733,2.5074,77.0238
8.6016,0.186,44.574,0.96,1.2467,0.0756,2.483,77.2677
8.5781,0.1888,41.4824,0.9643,1.1918,0.0708,2.4479,77.3411
8.5625,0.1865,38.1535,0.943,1.099,0.0629,2.4164,77.4145
8.5781,0.1866,35.4022,0.9105,0.9956,0.0561,2.3974,77.4689
8.6016,0.1846,33.7558,0.8938,0.9334,0.0516,2.3901,77.4812
8.5781,0.189,33.5392,0.8771,0.8713,0.0484,2.39,77.4235
8.5781,0.1903,35.3026,0.8763,0.8294,0.0459,2.3929,77.1233
8.5781,0.1914,36.8769,0.8912,0.8322,0.045,2.3961,76.8232
8.625,0.19,41.7777,0.9035,0.8548,0.0465,2.3981,76.5868
8.625,0.1916,46.1312,0.9107,0.853,0.0496,2.3975,76.5789
8.5781,0.1948,49.0162,0.9179,0.8512,0.0525,2.3935,76.6463
8.5781,0.1931,51.6966,0.9296,0.8463,0.0523,2.3872,77.0688
8.625,0.1875,52.378,0.9411,0.8623,0.049,2.383,77.4912
8.625,0.1883,51.0476,0.9626,0.9017,0.0465,2.3853,77.9449
8.5781,0.1882,48.5094,0.9761,0.916,0.0487,2.3938,79.3143
8.5938,0.1884,50.842,0.9895,0.9302,0.055,2.402,79.9726
8.6094,0.1926,56.8573,1.0323,1.0206,0.0602,2.4039,80.2886
8.625,0.1945,64.656,1.0638,1.1183,0.0599,2.4004,80.6046
8.625,0.1936,68.1183,1.1043,1.2536,0.0555,2.3982,80.9123
8.625,0.1904,65.7317,1.157,1.4895,0.0525,2.4036,80.8313
8.5781,0.1886,60.1809,1.187,1.6318,0.0551,2.4152,80.7908
8.5781,0.1824,52.8653,1.2171,1.774,0.0614,2.4244,81.1802
8.5781,0.1737,47.7482,1.2348,1.819,0.0668,2.4257,81.5805
8.625,0.1706,45.1982,1.2033,1.6873,0.0696,2.419,81.9808
8.625,0.1721,43.7064,1.1584,1.6181,0.0695,2.4049,82.3634
8.6719,0.1746,40.5722,1.1246,1.5419,0.0666,2.3853,82.5468
8.6484,0.185,37.7526,1.0907,1.4657,0.062,2.3664,82.6623
8.6719,0.1881,35.1608,0.8491,0.95,0.0577,2.3539,82.7685
8.625,0.1936,36.8816,0.6782,0.5799,0.054,2.3454,82.9095
8.625,0.1934,38.1005,0.6669,0.6303,0.0511,2.339,82.93
8.625,0.1938,40.5128,0.6581,0.6749,0.0493,2.3357,82.9505
8.5781,0.1993,44.5652,0.6604,0.7277,0.0483,2.3367,83.0776
8.6094,0.2009,46.1358,0.6893,0.7879,0.0467,2.3431,83.2341
8.625,0.2046,48.8357,0.639,0.6172,0.0436,2.3554,83.6149
8.625,0.2018,49.7335,0.5983,0.5666,0.0401,2.3754,83.8636
8.6719,0.1972,50.9117,0.6362,0.628,0.0396,2.4035,84.1123
8.7031,0.1862,50.4488,0.7389,0.9362,0.0455,2.4364,84.3201
8.7031,0.1769,51.9419,0.7587,1.0602,0.0551,2.4623,84.5092
8.6719,0.1715,51.917,0.7241,0.8765,0.0617,2.4741,84.5815
8.6875,0.1724,47.0838,0.6996,0.6971,0.0625,2.4746,84.292
8.6719,0.1721,41.1935,0.7297,0.7723,0.0589,2.4707,84.0024
8.6719,0.168,40.5817,0.7629,0.8623,0.0546,2.4695,83.3649
8.7266,0.1632,49.5852,1.1049,1.1296,0.0626,2.4169,78.2309
8.7031,0.1644,49.7607,1.1919,1.3332,0.064,2.4325,78.4761
8.7266,0.1568,49.2603,1.1716,1.2443,0.0671,2.4524,78.7212
8.75,0.1502,50.0917,1.1513,1.1553,0.0719,2.4696,78.7872
8.7656,0.1424,49.499,1.2651,1.4733,0.0761,2.4797,78.7121
8.75,0.1425,49.0778,1.1958,1.3249,0.077,2.4827,78.6371
8.75,0.1462,47.4264,1.1266,1.1765,0.0743,2.4827,78.4852
8.6875,0.1581,46.502,1.1036,1.128,0.0719,2.4856,78.2599
8.6484,0.1674,46.1609,1.0947,1.1141,0.0746,2.4906,78.0346
8.6719,0.1673,47.2794,1.085,1.0964,0.0806,2.4886,77.7356
8.6719,0.1658,48.4481,1.0673,1.0693,0.0824,2.4732,77.3512
8.6875,0.1593,47.9636,1.0483,1.043,0.0766,2.4518,76.9668
8.6719,0.1598,47.7208,1.0321,1.0339,0.0665,2.4362,76.626
8.6484,0.1557,48.4889,1.0251,1.0294,0.0575,2.4328,76.3466
8.7031,0.1565,47.485,1.0122,1.0127,0.0536,2.4422,76.0672
8.7031,0.1604,49.1878,0.9674,0.924,0.057,2.4602,75.7211
8.6719,0.1643,49.8003,0.9119,0.827,0.0651,2.4759,75.2604
8.6719,0.1648,49.0259,0.8751,0.7744,0.0702,2.4768,74.7997
8.6719,0.1664,47.1125,0.865,0.7486,0.0685,2.4632,74.3921
8.6719,0.1741,45.7727,0.9261,0.8646,0.0637,2.4481,74.0975
8.6484,0.1773,46.7292,0.9682,0.9663,0.0622,2.4401,73.8028
8.6484,0.1841,47.1752,0.9699,0.9559,0.0651,2.4375,73.4926
8.625,0.1832,45.711,0.963,0.9372,0.068,2.4315,73.1405
8.6016,0.1786,46.5343,0.9648,0.9417,0.0665,2.4198,72.7883
8.6484,0.17,46.7557,0.9988,1.0373,0.0599,2.4082,72.5426
8.6719,0.1654,45.5848,1.0376,1.1346,0.0534,2.4069,72.6666
8.7031,0.1604,47.6476,1.0186,1.1063,0.053,2.4187,72.7907
8.7031,0.1591,48.0384,0.93,0.892,0.056,2.4336,72.9664
8.6719,0.1595,48.0799,0.9026,0.8387,0.0578,2.4428,73.3848
8.6875,0.1648,43.9199,0.8915,0.8275,0.0574,2.4481,73.8031
8.6719,0.1707,40.4046,0.8834,0.8149,0.0578,2.4538,74.2161
8.6719,0.1764,38.7542,0.8736,0.7956,0.0621,2.4609,74.5928
